['May 20', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['May 21', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 25', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 16', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 30', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 6', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 8', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 9', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 10', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 12', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 14', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 24', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 23', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 22', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 17', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 18', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 5', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 4', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 19', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 21', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 26', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 27', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 29', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 31', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 9', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 11', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 27', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 18', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 1', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 2', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 24', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 22', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 5', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 19', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 20', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 21', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 30', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 29', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 28', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 25', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 26', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 12', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 7', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 16', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 6', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 8', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 10', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 13', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 14', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 15', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 3', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 17', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 4', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['November 23', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 25', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 1', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 28', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 24', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 3', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 17', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 10', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 26', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 27', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 29', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 30', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 31', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 11', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 20', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 7', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 4', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 14', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 2', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 12', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 5', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 6', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 8', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 18', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 9', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 13', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 15', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 16', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 19', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 21', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 22', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['October 23', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 1', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 2', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 21', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 28', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 16', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 23', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 4', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 30', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 22', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 27', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 11', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 14', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 6', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 7', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 3', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 5', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 17', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 10', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 12', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 13', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 15', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 18', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 19', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 20', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 26', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 24', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 25', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 29', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 8', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['September 9', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['April 2002', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1977', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1964', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1999', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1952', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1984', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1947', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1624', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1756', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1917', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1993', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1908', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1997', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1951', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1957', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1931', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1926', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1969', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1948', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1939', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1912', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1945', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1788', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1942', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1946', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1941', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1990', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1996', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1903', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1980', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1963', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1907', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1902', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1900', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1974', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1968', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1961', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1976', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1959', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1960', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1919', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1866', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1992', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1988', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1972', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1956', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1936', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1928', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1924', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1920', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1916', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1861', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1937', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1648', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1915', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1770s', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1780s', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1782', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1883', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1991', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1940', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1893', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1885', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1962', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1790s', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['620s', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1971', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1967', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1965', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1973', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1975', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1978', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1979', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1983', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1982', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1987', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1796', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1877', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1882', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1932', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1981', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1862', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1867', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1869', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1892', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1884', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1985', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1989', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1955', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1923', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1933', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1922', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1595', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1687', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1839', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1930', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1160s', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1815', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1630s', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1878', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1927', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1814', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1958', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1557', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1554', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1622', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1954', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1850', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1632', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1500', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['760s', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1750s', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1716', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1646', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1606', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1665', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1550', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1450s', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['430s', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1633', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1639', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['13', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['560s', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['806', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['627', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['769', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1856', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1799', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['2038', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1838', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1820', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1817', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['434', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['460s', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['565', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1798', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1795', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1778', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1777', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1775', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['2008', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1748', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1738', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1726', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1724', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1722', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['2009', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1229', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1457', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['2003', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['2006', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1555', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1550s', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1660s', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1650s', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1654', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1125', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1220s', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1290s', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['230s', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1579', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1577', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1656', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1713', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1704', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1675', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1526', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1504', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1484', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1443', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1296', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1212', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1167', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1106', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['238', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['2012', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['352', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['45 BC', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['467', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['February 30', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['12 April', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['April 2008', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['April 2003', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['12th April', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['April 12th', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['April 2004', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 0', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['January 0', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['April 1981', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['Apr 12', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['April 2006', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['Cosmonautics Day', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['August 26', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['April 1973', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1776', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['Alferius', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['April 1965', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['February 31', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['April 2009', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['April 2013', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['April 2012', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['April 2011', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 20', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['December 23', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['July 31', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['August 20', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 7', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1994', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['April 4', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['January 5', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['June 4', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1938', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1950', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['1914', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['April 1900', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['April 1959', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['April 1909', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['March 13', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
['April 1943', 'April 12', 'April', 'February 6', 'Adam Weishaupt', 'Illuminati']
